population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,235,95+ years,5,Years,2014,2.4840909535955813,2.91377202703959,2.061013644273328
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,235,95+ years,5,Years,2014,2.952193465425112,3.36944203581458,2.490555775925686
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,235,95+ years,5,Years,2015,2.4985846726593466,2.911208912766256,2.059828577822954
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,235,95+ years,5,Years,2015,2.965732317746164,3.477047562354206,2.535197873626702
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,235,95+ years,5,Years,2016,2.5082659265466254,2.945435119940125,2.058705081116419
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,235,95+ years,5,Years,2016,2.9716606228082973,3.4671232476751235,2.4836870684741887
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,235,95+ years,5,Years,2017,2.5160523268646364,2.9627028523179737,2.07401823897888
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,235,95+ years,5,Years,2017,2.9687245024820705,3.429889568416208,2.5037470610271764
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,235,95+ years,5,Years,2018,2.523992155000543,2.9720081652740875,2.039472530561736
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,235,95+ years,5,Years,2018,2.972304867176359,3.3847563610403566,2.509280163617118
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,235,95+ years,5,Years,2019,2.529545905575681,2.944796406150944,2.0961750161742647
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,235,95+ years,5,Years,2019,2.9756938195345954,3.405195376299444,2.5117240938078966
